,countrycode,date,tests
20877,GTM,2020-07-08,81173.0
20878,GTM,2020-07-09,84119.0
20879,GTM,2020-07-10,87027.0
20880,GTM,2020-07-11,88829.0
20881,GTM,2020-07-12,89995.0
20882,GTM,2020-07-13,93195.0
20883,GTM,2020-07-14,96395.0
20884,GTM,2020-07-15,99640.0
20885,GTM,2020-07-16,103023.0
20886,GTM,2020-07-17,106485.0
20887,GTM,2020-07-18,108468.0
20888,GTM,2020-07-19,109577.0
20889,GTM,2020-07-20,113470.0
20890,GTM,2020-07-21,117567.0
20891,GTM,2020-07-22,121012.0
20892,GTM,2020-07-23,124177.0
20893,GTM,2020-07-24,128053.0
20894,GTM,2020-07-25,129940.0
20895,GTM,2020-07-26,130485.0
20896,GTM,2020-07-27,134313.0
20897,GTM,2020-07-28,138168.0
20898,GTM,2020-07-29,142466.0
20899,GTM,2020-07-30,146585.0
20900,GTM,2020-07-31,150456.0
20901,GTM,2020-08-01,151932.0
20902,GTM,2020-08-02,152506.0
20903,GTM,2020-08-03,155727.0
20904,GTM,2020-08-04,159663.0
20905,GTM,2020-08-05,163043.0
20906,GTM,2020-08-06,166531.0
20907,GTM,2020-08-07,169908.0
20908,GTM,2020-08-08,171660.0
20909,GTM,2020-08-09,172490.0
20910,GTM,2020-08-10,176272.0
20911,GTM,2020-08-11,180666.0
20912,GTM,2020-08-12,184869.0
20913,GTM,2020-08-13,189220.0
20914,GTM,2020-08-14,193064.0
20915,GTM,2020-08-15,193999.0
20916,GTM,2020-08-16,194760.0
20917,GTM,2020-08-17,198638.0
20918,GTM,2020-08-18,202850.0
20919,GTM,2020-08-19,207197.0
20920,GTM,2020-08-20,211084.0
20921,GTM,2020-08-21,214504.0
20922,GTM,2020-08-22,215614.0
20923,GTM,2020-08-23,216484.0
20924,GTM,2020-08-24,220988.0
20925,GTM,2020-08-25,225239.0
20926,GTM,2020-08-26,229344.0
20927,GTM,2020-08-27,233238.0
20928,GTM,2020-08-28,236572.0
20929,GTM,2020-08-29,237827.0
20930,GTM,2020-08-30,238612.0
20931,GTM,2020-08-31,242040.0
20932,GTM,2020-09-01,245437.0
20933,GTM,2020-09-02,248716.0
20934,GTM,2020-09-03,251686.0
20935,GTM,2020-09-04,254050.0
20936,GTM,2020-09-05,255058.0
20937,GTM,2020-09-06,255656.0
20938,GTM,2020-09-07,258847.0
20939,GTM,2020-09-08,262246.0
20940,GTM,2020-09-09,265442.0
20941,GTM,2020-09-10,268469.0
20942,GTM,2020-09-11,271124.0
20943,GTM,2020-09-12,272166.0
20944,GTM,2020-09-13,273011.0
20945,GTM,2020-09-14,275371.0
20946,GTM,2020-09-15,276089.0
20947,GTM,2020-09-16,278870.0
20948,GTM,2020-09-17,281958.0
20949,GTM,2020-09-18,285059.0
20950,GTM,2020-09-19,286436.0
20951,GTM,2020-09-20,287807.0
20952,GTM,2020-09-21,291769.0
20953,GTM,2020-09-22,295563.0
20954,GTM,2020-09-23,298224.0
20955,GTM,2020-09-24,302758.0
20956,GTM,2020-09-25,307343.0
20957,GTM,2020-09-26,309266.0
20958,GTM,2020-09-27,310117.0
20959,GTM,2020-09-28,314143.0
20960,GTM,2020-09-29,318843.0
20961,GTM,2020-09-30,323141.0
20962,GTM,2020-10-01,327807.0
20963,GTM,2020-10-02,331732.0
20964,GTM,2020-10-03,333125.0
20965,GTM,2020-10-04,333915.0
20966,GTM,2020-10-05,337896.0
20967,GTM,2020-10-06,342585.0
20968,GTM,2020-10-07,348327.0
20969,GTM,2020-10-08,351276.0
20970,GTM,2020-10-09,356055.0
20971,GTM,2020-10-10,358024.0
20972,GTM,2020-10-11,358892.0
20973,GTM,2020-10-12,363212.0
20974,GTM,2020-10-13,367803.0
20975,GTM,2020-10-14,372849.0
20976,GTM,2020-10-15,377501.0
20977,GTM,2020-10-16,382148.0
20978,GTM,2020-10-17,383738.0
20979,GTM,2020-10-18,385282.0
20980,GTM,2020-10-19,389459.0
20981,GTM,2020-10-20,390791.0
20982,GTM,2020-10-21,395246.0
20983,GTM,2020-10-22,399800.0
20984,GTM,2020-10-23,404545.0
20985,GTM,2020-10-24,405508.0
20986,GTM,2020-10-25,406395.0
20987,GTM,2020-10-26,411559.0
20988,GTM,2020-10-27,416796.0
20989,GTM,2020-10-28,421243.0
20990,GTM,2020-10-29,426181.0
21759,HRV,2020-03-04,255.0
21760,HRV,2020-03-05,273.0
21761,HRV,2020-03-06,302.0
21762,HRV,2020-03-07,317.0
21763,HRV,2020-03-08,327.0
21764,HRV,2020-03-09,344.0
21765,HRV,2020-03-10,365.0
21766,HRV,2020-03-11,424.0
21767,HRV,2020-03-12,483.0
21768,HRV,2020-03-13,553.0
21769,HRV,2020-03-14,649.0
21770,HRV,2020-03-15,745.0
21771,HRV,2020-03-16,880.0
21772,HRV,2020-03-17,1109.0
21773,HRV,2020-03-18,1181.0
21774,HRV,2020-03-19,1264.0
21775,HRV,2020-03-20,1643.0
21776,HRV,2020-03-21,2022.0
21777,HRV,2020-03-22,2401.0
21778,HRV,2020-03-23,2780.0
21779,HRV,2020-03-24,3159.0
21780,HRV,2020-03-25,3618.0
21781,HRV,2020-03-26,4208.0
21782,HRV,2020-03-27,4778.0
21783,HRV,2020-03-28,5215.0
21784,HRV,2020-03-29,5900.0
21785,HRV,2020-03-30,6404.0
21786,HRV,2020-03-31,7015.0
21787,HRV,2020-04-01,7680.0
21788,HRV,2020-04-02,8352.0
21789,HRV,2020-04-03,9250.0
21790,HRV,2020-04-04,9833.0
21791,HRV,2020-04-05,10847.0
21792,HRV,2020-04-06,11464.0
21793,HRV,2020-04-07,12322.0
21794,HRV,2020-04-08,13125.0
21795,HRV,2020-04-09,13680.0
21796,HRV,2020-04-10,14612.0
21797,HRV,2020-04-11,15691.0
21798,HRV,2020-04-12,16381.0
21799,HRV,2020-04-13,17790.0
21800,HRV,2020-04-14,18359.0
21801,HRV,2020-04-15,19256.0
21802,HRV,2020-04-16,20158.0
21803,HRV,2020-04-17,20953.0
21804,HRV,2020-04-18,21647.0
21805,HRV,2020-04-19,24186.0
21806,HRV,2020-04-20,26610.0
21807,HRV,2020-04-21,27112.0
21808,HRV,2020-04-22,27614.0
21809,HRV,2020-04-23,28853.0
21810,HRV,2020-04-24,30213.0
21811,HRV,2020-04-25,30913.0
21812,HRV,2020-04-26,31622.0
21813,HRV,2020-04-27,32817.0
21814,HRV,2020-04-28,33577.0
21815,HRV,2020-04-29,34476.0
21816,HRV,2020-04-30,36917.0
21817,HRV,2020-05-01,37237.0
21818,HRV,2020-05-02,37557.0
21819,HRV,2020-05-03,38084.0
21820,HRV,2020-05-04,39040.0
21821,HRV,2020-05-05,39973.0
21822,HRV,2020-05-06,41053.0
21823,HRV,2020-05-07,41938.0
21824,HRV,2020-05-08,43378.0
21825,HRV,2020-05-09,44218.0
21826,HRV,2020-05-10,44886.0
21827,HRV,2020-05-11,46071.0
21828,HRV,2020-05-12,47480.0
21829,HRV,2020-05-13,48737.0
21830,HRV,2020-05-14,50340.0
21831,HRV,2020-05-15,51568.0
21832,HRV,2020-05-16,52425.0
21833,HRV,2020-05-17,53877.0
21834,HRV,2020-05-18,54820.0
21835,HRV,2020-05-19,55800.0
21836,HRV,2020-05-20,57021.0
21837,HRV,2020-05-21,58466.0
21838,HRV,2020-05-22,59911.0
21839,HRV,2020-05-23,60864.0
21840,HRV,2020-05-24,61482.0
21841,HRV,2020-05-25,62422.0
21842,HRV,2020-05-26,63682.0
21843,HRV,2020-05-27,64266.0
21844,HRV,2020-05-28,65094.0
21845,HRV,2020-05-29,65509.0
21846,HRV,2020-05-30,66144.0
21847,HRV,2020-05-31,66405.0
21848,HRV,2020-06-01,66695.0
21849,HRV,2020-06-02,67297.0
21850,HRV,2020-06-03,67814.0
21851,HRV,2020-06-04,67997.0
21852,HRV,2020-06-05,68267.0
21853,HRV,2020-06-06,68514.0
21854,HRV,2020-06-07,68740.0
21855,HRV,2020-06-08,68866.0
21856,HRV,2020-06-09,69115.0
21857,HRV,2020-06-10,69349.0
21858,HRV,2020-06-11,69606.0
21859,HRV,2020-06-12,69721.0
21860,HRV,2020-06-13,69967.0
21861,HRV,2020-06-14,70110.0
21862,HRV,2020-06-15,70254.0
21863,HRV,2020-06-16,70526.0
21864,HRV,2020-06-17,70712.0
21865,HRV,2020-06-18,70995.0
21866,HRV,2020-06-19,71814.0
21867,HRV,2020-06-20,72202.0
21868,HRV,2020-06-21,72478.0
21869,HRV,2020-06-22,72746.0
21870,HRV,2020-06-23,73093.0
21871,HRV,2020-06-24,73738.0
21872,HRV,2020-06-25,74657.0
21873,HRV,2020-06-26,75640.5
21874,HRV,2020-06-27,76624.0
21875,HRV,2020-06-28,77453.0
21876,HRV,2020-06-29,78183.0
21877,HRV,2020-06-30,79104.0
21878,HRV,2020-07-01,80456.0
21879,HRV,2020-07-02,81437.0
21880,HRV,2020-07-03,82902.0
21881,HRV,2020-07-04,84166.0
21882,HRV,2020-07-05,85410.0
21883,HRV,2020-07-06,85997.0
21884,HRV,2020-07-07,86860.0
21885,HRV,2020-07-08,88235.0
21886,HRV,2020-07-09,89764.0
21887,HRV,2020-07-10,91486.0
21888,HRV,2020-07-11,92808.0
21889,HRV,2020-07-12,93571.0
21890,HRV,2020-07-13,94175.0
21891,HRV,2020-07-14,95920.0
21892,HRV,2020-07-15,97724.0
21893,HRV,2020-07-16,99414.0
21894,HRV,2020-07-17,100851.0
21895,HRV,2020-07-18,102189.0
21896,HRV,2020-07-19,103104.0
21897,HRV,2020-07-20,104132.0
21898,HRV,2020-07-21,105526.0
21899,HRV,2020-07-22,106805.0
21900,HRV,2020-07-23,108222.0
21901,HRV,2020-07-24,109358.0
21902,HRV,2020-07-25,110514.0
21903,HRV,2020-07-26,112003.0
21904,HRV,2020-07-27,112834.0
21905,HRV,2020-07-28,114090.0
21906,HRV,2020-07-29,115722.0
21907,HRV,2020-07-30,117170.0
21908,HRV,2020-07-31,118955.0
21909,HRV,2020-08-01,120336.0
21910,HRV,2020-08-02,121320.0
21911,HRV,2020-08-03,122083.0
21912,HRV,2020-08-04,123199.0
21913,HRV,2020-08-05,124383.0
21914,HRV,2020-08-06,125317.0
21915,HRV,2020-08-07,126410.0
21916,HRV,2020-08-08,127405.0
21917,HRV,2020-08-09,128132.0
21918,HRV,2020-08-10,129379.0
21919,HRV,2020-08-11,130688.0
21920,HRV,2020-08-12,132292.0
21921,HRV,2020-08-13,133493.0
21922,HRV,2020-08-14,134742.0
21923,HRV,2020-08-15,136280.0
21924,HRV,2020-08-16,137657.0
21925,HRV,2020-08-17,138647.0
21926,HRV,2020-08-18,140471.0
21927,HRV,2020-08-19,142124.0
21928,HRV,2020-08-20,144521.0
21929,HRV,2020-08-21,146168.0
21930,HRV,2020-08-22,148742.0
21931,HRV,2020-08-23,150460.0
21932,HRV,2020-08-24,152824.0
21933,HRV,2020-08-25,154159.0
21934,HRV,2020-08-26,157387.0
21935,HRV,2020-08-27,160236.0
21936,HRV,2020-08-28,162301.0
21937,HRV,2020-08-29,165716.0
21938,HRV,2020-08-30,166638.0
21939,HRV,2020-08-31,168229.0
21940,HRV,2020-09-01,171224.0
21941,HRV,2020-09-02,175346.0
21942,HRV,2020-09-03,179838.0
21943,HRV,2020-09-04,183912.0
21944,HRV,2020-09-05,187851.0
21945,HRV,2020-09-06,191360.0
21946,HRV,2020-09-07,193153.0
21947,HRV,2020-09-08,196966.0
21948,HRV,2020-09-09,201138.0
21949,HRV,2020-09-10,205256.0
21950,HRV,2020-09-11,210805.0
21951,HRV,2020-09-12,216495.0
21952,HRV,2020-09-13,221834.0
21953,HRV,2020-09-14,225014.0
21954,HRV,2020-09-15,230585.0
21955,HRV,2020-09-16,236938.0
21956,HRV,2020-09-17,242886.0
21957,HRV,2020-09-18,249023.0
21958,HRV,2020-09-19,254480.0
21959,HRV,2020-09-20,258864.0
21960,HRV,2020-09-21,262132.0
21961,HRV,2020-09-22,267297.0
21962,HRV,2020-09-23,273684.0
21963,HRV,2020-09-24,279035.0
21964,HRV,2020-09-25,284449.0
21965,HRV,2020-09-26,289024.0
21966,HRV,2020-09-27,292969.0
21967,HRV,2020-09-28,295998.0
21968,HRV,2020-09-29,300492.0
21969,HRV,2020-09-30,307084.0
21970,HRV,2020-10-01,312406.0
21971,HRV,2020-10-02,317199.0
21972,HRV,2020-10-03,321679.0
21973,HRV,2020-10-04,326159.0
21974,HRV,2020-10-05,328392.0
21975,HRV,2020-10-06,333241.0
21976,HRV,2020-10-07,338594.0
21977,HRV,2020-10-08,344533.0
21978,HRV,2020-10-09,348950.0
21979,HRV,2020-10-10,353526.0
21980,HRV,2020-10-11,358515.0
21981,HRV,2020-10-12,360976.0
21982,HRV,2020-10-13,366235.0
21983,HRV,2020-10-14,372683.0
21984,HRV,2020-10-15,379379.0
21985,HRV,2020-10-16,385072.0
21986,HRV,2020-10-17,392052.0
21987,HRV,2020-10-18,397000.0
21988,HRV,2020-10-19,400636.0
21989,HRV,2020-10-20,406519.0
21990,HRV,2020-10-21,414774.0
21991,HRV,2020-10-22,421648.0
21992,HRV,2020-10-23,428961.0
21993,HRV,2020-10-24,437048.0
21994,HRV,2020-10-25,445568.0
21995,HRV,2020-10-26,449541.0
21996,HRV,2020-10-27,457726.0
21997,HRV,2020-10-28,466315.0
21998,HRV,2020-10-29,475994.0
21999,HRV,2020-10-30,485281.0
22000,HRV,2020-10-31,494022.0
22001,HRV,2020-11-01,502048.0
22002,HRV,2020-11-02,507163.0
22233,HUN,2020-03-07,319.0
22234,HUN,2020-03-08,362.0
22235,HUN,2020-03-09,446.5
22236,HUN,2020-03-10,531.0
22237,HUN,2020-03-11,609.0
22238,HUN,2020-03-12,730.0
22239,HUN,2020-03-13,858.0
22240,HUN,2020-03-14,1014.0
22241,HUN,2020-03-15,1236.0
22242,HUN,2020-03-16,1470.0
22243,HUN,2020-03-17,1587.0
22244,HUN,2020-03-18,1803.0
22245,HUN,2020-03-19,2322.0
22246,HUN,2020-03-20,3007.0
22247,HUN,2020-03-21,3477.0
22248,HUN,2020-03-22,4443.0
22249,HUN,2020-03-23,5515.0
22250,HUN,2020-03-24,6113.0
22251,HUN,2020-03-25,6817.0
22252,HUN,2020-03-26,8005.0
22253,HUN,2020-03-27,9275.0
22254,HUN,2020-03-28,10303.0
22255,HUN,2020-03-29,12148.0
22256,HUN,2020-03-30,13301.0
22257,HUN,2020-03-31,14146.0
22258,HUN,2020-04-01,15208.0
22259,HUN,2020-04-02,16401.0
22260,HUN,2020-04-03,17769.0
22261,HUN,2020-04-04,19424.0
22262,HUN,2020-04-05,21250.0
22263,HUN,2020-04-06,22282.0
22264,HUN,2020-04-07,23746.0
22265,HUN,2020-04-08,25748.0
22266,HUN,2020-04-09,27826.0
22267,HUN,2020-04-10,29948.0
22268,HUN,2020-04-11,31961.0
22269,HUN,2020-04-12,33532.0
22270,HUN,2020-04-13,34819.0
22271,HUN,2020-04-14,35825.0
22272,HUN,2020-04-15,37326.0
22273,HUN,2020-04-16,38489.0
22274,HUN,2020-04-17,41590.0
22275,HUN,2020-04-18,43901.0
22276,HUN,2020-04-19,46353.0
22277,HUN,2020-04-20,48057.0
22278,HUN,2020-04-21,50052.0
22279,HUN,2020-04-22,52702.0
22280,HUN,2020-04-23,55390.0
22281,HUN,2020-04-24,58251.0
22282,HUN,2020-04-25,60801.0
22283,HUN,2020-04-26,63505.0
22284,HUN,2020-04-27,65625.0
22285,HUN,2020-04-28,67172.0
22286,HUN,2020-04-29,70300.0
22287,HUN,2020-04-30,72951.0
22288,HUN,2020-05-01,76331.0
22289,HUN,2020-05-02,79551.0
22290,HUN,2020-05-03,82010.0
22291,HUN,2020-05-04,83958.0
22292,HUN,2020-05-05,85557.0
22293,HUN,2020-05-06,88735.0
22294,HUN,2020-05-07,94036.0
22295,HUN,2020-05-08,99058.0
22296,HUN,2020-05-09,103258.0
22297,HUN,2020-05-10,108257.0
22298,HUN,2020-05-11,112165.0
22299,HUN,2020-05-12,114719.0
22300,HUN,2020-05-13,118500.0
22301,HUN,2020-05-14,123258.0
22302,HUN,2020-05-15,127237.0
22303,HUN,2020-05-16,131429.0
22304,HUN,2020-05-17,135137.0
22305,HUN,2020-05-18,137243.0
22306,HUN,2020-05-19,138697.0
22307,HUN,2020-05-20,142729.0
22308,HUN,2020-05-21,147511.0
22309,HUN,2020-05-22,155801.0
22310,HUN,2020-05-23,159260.0
22311,HUN,2020-05-24,162925.0
22312,HUN,2020-05-25,164619.0
22313,HUN,2020-05-26,166263.0
22314,HUN,2020-05-27,169960.0
22315,HUN,2020-05-28,174011.0
22316,HUN,2020-05-29,180152.0
22317,HUN,2020-05-30,183562.0
22318,HUN,2020-05-31,185980.0
22319,HUN,2020-06-01,187965.0
22320,HUN,2020-06-02,189969.0
22321,HUN,2020-06-03,191572.0
22322,HUN,2020-06-04,195894.0
22323,HUN,2020-06-05,202606.0
22324,HUN,2020-06-06,206853.0
22325,HUN,2020-06-07,210202.0
22326,HUN,2020-06-08,210749.0
22327,HUN,2020-06-09,214468.0
22328,HUN,2020-06-10,217689.0
22329,HUN,2020-06-11,222247.0
22330,HUN,2020-06-12,226669.0
22331,HUN,2020-06-13,230169.0
22332,HUN,2020-06-14,233742.0
22333,HUN,2020-06-15,235377.0
22334,HUN,2020-06-16,236828.0
22335,HUN,2020-06-17,242139.0
22336,HUN,2020-06-18,245598.0
22337,HUN,2020-06-19,249391.0
22338,HUN,2020-06-20,253100.0
22339,HUN,2020-06-21,256326.0
22340,HUN,2020-06-22,258115.0
22341,HUN,2020-06-23,258861.0
22342,HUN,2020-06-24,261420.0
22343,HUN,2020-06-25,265129.0
22344,HUN,2020-06-26,267056.0
22345,HUN,2020-06-27,270263.0
22346,HUN,2020-06-28,271194.0
22347,HUN,2020-06-29,273879.0
22348,HUN,2020-06-30,274945.0
22349,HUN,2020-07-01,277750.0
22350,HUN,2020-07-02,279690.0
22351,HUN,2020-07-03,281628.0
22352,HUN,2020-07-04,283508.0
22353,HUN,2020-07-05,285590.0
22354,HUN,2020-07-06,286083.0
22355,HUN,2020-07-07,286983.0
22356,HUN,2020-07-08,288693.0
22357,HUN,2020-07-09,289602.0
22358,HUN,2020-07-10,292037.0
22359,HUN,2020-07-11,293220.0
22360,HUN,2020-07-12,294425.0
22361,HUN,2020-07-13,295561.0
22362,HUN,2020-07-14,296358.0
22363,HUN,2020-07-15,299185.0
22364,HUN,2020-07-16,300632.0
22365,HUN,2020-07-17,302749.0
22366,HUN,2020-07-18,305133.0
22367,HUN,2020-07-19,307846.0
22368,HUN,2020-07-20,310070.0
22369,HUN,2020-07-21,310830.0
22370,HUN,2020-07-22,312988.0
22371,HUN,2020-07-23,316120.0
22372,HUN,2020-07-24,319854.0
22373,HUN,2020-07-25,323673.0
22374,HUN,2020-07-26,326554.0
22375,HUN,2020-07-27,328583.0
22376,HUN,2020-07-28,330239.0
22377,HUN,2020-07-29,333446.0
22378,HUN,2020-07-30,336461.0
22379,HUN,2020-07-31,339163.0
22380,HUN,2020-08-01,342887.0
22381,HUN,2020-08-02,344997.0
22382,HUN,2020-08-03,346962.0
22383,HUN,2020-08-04,348132.0
22384,HUN,2020-08-05,350108.0
22385,HUN,2020-08-06,352546.0
22386,HUN,2020-08-07,355467.0
22387,HUN,2020-08-08,358437.0
22388,HUN,2020-08-09,360772.0
22389,HUN,2020-08-10,362660.0
22390,HUN,2020-08-11,363459.0
22391,HUN,2020-08-12,366356.0
22392,HUN,2020-08-13,369545.0
22393,HUN,2020-08-14,372687.0
22394,HUN,2020-08-15,375685.0
22395,HUN,2020-08-16,378608.0
22396,HUN,2020-08-17,380932.0
22397,HUN,2020-08-18,383411.0
22398,HUN,2020-08-19,387111.0
22399,HUN,2020-08-20,390079.0
22400,HUN,2020-08-21,393431.0
22401,HUN,2020-08-22,394911.0
22402,HUN,2020-08-23,397092.0
22403,HUN,2020-08-24,398550.0
22404,HUN,2020-08-25,400442.0
22405,HUN,2020-08-26,405067.0
22406,HUN,2020-08-27,408799.0
22407,HUN,2020-08-28,414645.0
