"COUNTRYCODE","CLASS","t","stringency_index"
"ESP",3,8,68.98
"ESP",3,9,71.76
"ESP",3,10,71.76
"ESP",3,11,71.76
"ESP",3,12,71.76
"ESP",3,13,71.76
"ESP",3,14,71.76
"ESP",3,15,71.76
"ESP",3,16,71.76
"ESP",3,17,71.76
"ESP",3,18,71.76
"ESP",3,19,71.76
"ESP",3,20,71.76
"ESP",3,21,71.76
"ESP",3,22,85.19
"ESP",3,23,85.19
"ESP",3,24,85.19
"ESP",3,25,85.19
"ESP",3,26,85.19
"ESP",3,27,85.19
"ESP",3,28,85.19
"ESP",3,29,85.19
"ESP",3,30,85.19
"ESP",3,31,85.19
"ESP",3,32,85.19
"ESP",3,33,85.19
"ESP",3,34,85.19
"ESP",3,35,85.19
"ESP",3,36,85.19
"ESP",3,37,85.19
"ESP",3,38,85.19
"ESP",3,39,85.19
"ESP",3,40,85.19
"ESP",3,41,85.19
"ESP",3,42,85.19
"ESP",3,43,85.19
"ESP",3,44,85.19
"ESP",3,45,85.19
"ESP",3,46,85.19
"ESP",3,47,85.19
"ESP",3,48,85.19
"ESP",3,49,85.19
"ESP",3,50,85.19
"ESP",3,51,85.19
"ESP",3,52,85.19
"ESP",3,53,85.19
"ESP",3,54,85.19
"ESP",3,55,85.19
"ESP",3,56,85.19
"ESP",3,57,81.94
"ESP",3,58,81.94
"ESP",3,59,81.94
"ESP",3,60,81.94
"ESP",3,61,81.94
"ESP",3,62,81.94
"ESP",3,63,81.94
"ESP",3,64,81.94
"ESP",3,65,81.94
"ESP",3,66,83.33
"ESP",3,67,83.33
"ESP",3,68,83.33
"ESP",3,69,83.33
"ESP",3,70,79.17
"ESP",3,71,79.17
"ESP",3,72,79.17
"ESP",3,73,79.17
"ESP",3,74,79.17
"ESP",3,75,75.46
"ESP",3,76,75.46
"ESP",3,77,75.46
"ESP",3,78,75.46
"ESP",3,79,71.76
"ESP",3,80,68.06
"ESP",3,81,68.06
"ESP",3,82,68.06
"ESP",3,83,68.06
"ESP",3,84,68.06
"ESP",3,85,66.67
"ESP",3,86,66.67
"ESP",3,87,66.67
"ESP",3,88,66.67
"ESP",3,89,66.67
"ESP",3,90,66.67
"ESP",3,91,66.67
"ESP",3,92,57.41
"ESP",3,93,57.41
"ESP",3,94,57.41
"ESP",3,95,57.41
"ESP",3,96,57.41
"ESP",3,97,57.41
"ESP",3,98,57.41
"ESP",3,99,57.41
"ESP",3,100,57.41
"ESP",3,101,57.41
"ESP",3,102,57.41
"ESP",3,103,57.41
"ESP",3,104,57.41
"ESP",3,105,39.35
"ESP",3,106,39.35
"ESP",3,107,39.35
"ESP",3,108,39.35
"ESP",3,109,39.35
"ESP",3,110,39.35
"ESP",3,111,39.35
"ESP",3,112,39.35
"ESP",3,113,39.35
"ESP",3,114,39.35
"ESP",3,115,39.35
"ESP",3,116,39.35
"ESP",3,117,39.35
"ESP",3,118,55.09
"ESP",3,119,55.09
"ESP",3,120,55.09
"ESP",3,121,55.09
"ESP",3,122,55.09
"ESP",3,123,55.09
"ESP",3,124,55.09
"ESP",3,125,55.09
"ESP",3,126,55.09
"ESP",3,127,55.09
"ESP",3,128,55.09
"ESP",3,129,64.35
"ESP",3,130,64.35
"ESP",3,131,64.35
"ESP",3,132,64.35
"ESP",3,133,64.35
"ESP",3,134,64.35
"ESP",3,135,64.35
"ESP",3,136,64.35
"ESP",3,137,64.35
"ESP",3,138,64.35
"ESP",3,139,64.35
"ESP",3,140,64.35
"ESP",3,141,64.35
"ESP",3,142,64.35
"ESP",3,143,64.35
"ESP",3,144,64.35
"ESP",3,145,64.35
"ESP",3,146,64.35
"ESP",3,147,64.35
"ESP",3,148,64.35
"ESP",3,149,64.35
"ESP",3,150,64.35
"ESP",3,151,64.35
"ESP",3,152,64.35
"ESP",3,153,64.35
"ESP",3,154,64.35
"ESP",3,155,60.65
"ESP",3,156,60.65
"ESP",3,157,60.65
"ESP",3,158,60.65
"ESP",3,159,62.5
"ESP",3,160,62.5
"ESP",3,161,62.5
"ESP",3,162,62.5
"ESP",3,163,62.5
"ESP",3,164,62.5
"EST",2,-95,0
"EST",2,-94,0
"EST",2,-93,0
"EST",2,-92,0
"EST",2,-91,0
"EST",2,-90,0
"EST",2,-89,0
"EST",2,-88,0
"EST",2,-87,0
"EST",2,-86,0
"EST",2,-85,0
"EST",2,-84,0
"EST",2,-83,0
"EST",2,-82,0
"EST",2,-81,0
"EST",2,-80,0
"EST",2,-79,0
"EST",2,-78,0
"EST",2,-77,0
"EST",2,-76,0
"EST",2,-75,0
"EST",2,-74,0
"EST",2,-73,0
"EST",2,-72,0
"EST",2,-71,0
"EST",2,-70,0
"EST",2,-69,0
"EST",2,-68,0
"EST",2,-67,0
"EST",2,-66,0
"EST",2,-65,0
"EST",2,-64,0
"EST",2,-63,0
"EST",2,-62,0
"EST",2,-61,0
"EST",2,-60,0
"EST",2,-59,0
"EST",2,-58,0
"EST",2,-57,0
"EST",2,-56,0
"EST",2,-55,0
"EST",2,-54,0
"EST",2,-53,0
"EST",2,-52,0
"EST",2,-51,0
"EST",2,-50,0
"EST",2,-49,0
"EST",2,-48,0
"EST",2,-47,0
"EST",2,-46,0
"EST",2,-45,0
"EST",2,-44,0
"EST",2,-43,0
"EST",2,-42,0
"EST",2,-41,0
"EST",2,-40,0
"EST",2,-39,0
"EST",2,-38,0
"EST",2,-37,0
"EST",2,-36,0
"EST",2,-35,0
"EST",2,-34,0
"EST",2,-33,0
"EST",2,-32,0
"EST",2,-31,0
"EST",2,-30,0
"EST",2,-29,0
"EST",2,-28,0
"EST",2,-27,0
"EST",2,-26,0
"EST",2,-25,0
"EST",2,-24,25
"EST",2,-23,25
"EST",2,-22,33.33
"EST",2,-21,33.33
"EST",2,-20,44.44
"EST",2,-19,50
"EST",2,-18,50
"EST",2,-17,50
"EST",2,-16,50
"EST",2,-15,50
"EST",2,-14,50
"EST",2,-13,50
"EST",2,-12,50
"EST",2,-11,61.11
"EST",2,-10,61.11
"EST",2,-9,72.22
"EST",2,-8,72.22
"EST",2,-7,77.78
"EST",2,-6,77.78
"EST",2,-5,77.78
"EST",2,-4,77.78
"EST",2,-3,77.78
"EST",2,-2,77.78
"EST",2,-1,77.78
"EST",2,0,77.78
"EST",2,1,77.78
"EST",2,2,77.78
"EST",2,3,77.78
"EST",2,4,77.78
"EST",2,5,77.78
"EST",2,6,77.78
"EST",2,7,77.78
"EST",2,8,77.78
"EST",2,9,77.78
"EST",2,10,77.78
"EST",2,11,77.78
"EST",2,12,77.78
"EST",2,13,77.78
"EST",2,14,77.78
"EST",2,15,77.78
"EST",2,16,77.78
"EST",2,17,77.78
"EST",2,18,77.78
"EST",2,19,77.78
"EST",2,20,77.78
"EST",2,21,77.78
"EST",2,22,75
"EST",2,23,75
"EST",2,24,75
"EST",2,25,75
"EST",2,26,75
"EST",2,27,75
"EST",2,28,75
"EST",2,29,75
"EST",2,30,75
"EST",2,31,75
"EST",2,32,75
"EST",2,33,66.67
"EST",2,34,66.67
"EST",2,35,66.67
"EST",2,36,62.96
"EST",2,37,62.96
"EST",2,38,62.96
"EST",2,39,62.96
"EST",2,40,55.56
"EST",2,41,55.56
"EST",2,42,55.56
"EST",2,43,50
"EST",2,44,50
"EST",2,45,50
"EST",2,46,50
"EST",2,47,50
"EST",2,48,50
"EST",2,49,50
"EST",2,50,50
"EST",2,51,50
"EST",2,52,50
"EST",2,53,50
"EST",2,54,50
"EST",2,55,50
"EST",2,56,50
"EST",2,57,37.96
"EST",2,58,37.96
"EST",2,59,37.96
"EST",2,60,37.96
"EST",2,61,37.96
"EST",2,62,37.96
"EST",2,63,37.96
"EST",2,64,37.96
"EST",2,65,37.96
"EST",2,66,37.96
"EST",2,67,37.96
"EST",2,68,37.96
"EST",2,69,37.96
"EST",2,70,37.96
"EST",2,71,37.96
"EST",2,72,37.96
"EST",2,73,37.96
"EST",2,74,37.96
"EST",2,75,37.96
"EST",2,76,37.96
"EST",2,77,37.96
"EST",2,78,37.96
"EST",2,79,37.96
"EST",2,80,37.96
"EST",2,81,37.96
"EST",2,82,37.96
"EST",2,83,25
"EST",2,84,25
"EST",2,85,25
"EST",2,86,25
"EST",2,87,22.22
"EST",2,88,22.22
"EST",2,89,22.22
"EST",2,90,22.22
"EST",2,91,22.22
"EST",2,92,22.22
"EST",2,93,22.22
"EST",2,94,22.22
"EST",2,95,22.22
"EST",2,96,22.22
"EST",2,97,22.22
"EST",2,98,22.22
"EST",2,99,22.22
"EST",2,100,22.22
"EST",2,101,22.22
"EST",2,102,22.22
"EST",2,103,22.22
"EST",2,104,22.22
"EST",2,105,22.22
"EST",2,106,22.22
"EST",2,107,22.22
"EST",2,108,22.22
"EST",2,109,22.22
"EST",2,110,22.22
"EST",2,111,22.22
"EST",2,112,22.22
"EST",2,113,22.22
"EST",2,114,19.44
"EST",2,115,19.44
"EST",2,116,19.44
"EST",2,117,19.44
"EST",2,118,19.44
"EST",2,119,19.44
"EST",2,120,19.44
"EST",2,121,19.44
"EST",2,122,19.44
"EST",2,123,19.44
"EST",2,124,19.44
"EST",2,125,19.44
"EST",2,126,19.44
"EST",2,127,19.44
"EST",2,128,19.44
"EST",2,129,19.44
"EST",2,130,19.44
"EST",2,131,19.44
"EST",2,132,19.44
"EST",2,133,19.44
"EST",2,134,19.44
"ETH",1,-78,2.78
"ETH",1,-77,2.78
"ETH",1,-76,35.19
"ETH",1,-75,35.19
"ETH",1,-74,35.19
"ETH",1,-73,35.19
"ETH",1,-72,35.19
"ETH",1,-71,35.19
"ETH",1,-70,35.19
"ETH",1,-69,40.74
"ETH",1,-68,40.74
"ETH",1,-67,51.85
"ETH",1,-66,60.19
"ETH",1,-65,60.19
"ETH",1,-64,60.19
"ETH",1,-63,60.19
"ETH",1,-62,68.52
"ETH",1,-61,68.52
"ETH",1,-60,68.52
"ETH",1,-59,68.52
"ETH",1,-58,68.52
"ETH",1,-57,68.52
"ETH",1,-56,68.52
"ETH",1,-55,68.52
"ETH",1,-54,68.52
"ETH",1,-53,80.56
"ETH",1,-52,80.56
"ETH",1,-51,80.56
"ETH",1,-50,80.56
"ETH",1,-49,80.56
"ETH",1,-48,80.56
"ETH",1,-47,80.56
"ETH",1,-46,80.56
"ETH",1,-45,80.56
"ETH",1,-44,80.56
"ETH",1,-43,80.56
"ETH",1,-42,80.56
"ETH",1,-41,80.56
"ETH",1,-40,80.56
"ETH",1,-39,80.56
"ETH",1,-38,80.56
"ETH",1,-37,80.56
"ETH",1,-36,80.56
"ETH",1,-35,80.56
"ETH",1,-34,80.56
"ETH",1,-33,80.56
"ETH",1,-32,80.56
"ETH",1,-31,80.56
"ETH",1,-30,80.56
"ETH",1,-29,80.56
"ETH",1,-28,80.56
"ETH",1,-27,80.56
"ETH",1,-26,80.56
"ETH",1,-25,80.56
"ETH",1,-24,80.56
"ETH",1,-23,80.56
"ETH",1,-22,80.56
"ETH",1,-21,80.56
"ETH",1,-20,80.56
"ETH",1,-19,80.56
"ETH",1,-18,80.56
"ETH",1,-17,80.56
"ETH",1,-16,80.56
"ETH",1,-15,80.56
"ETH",1,-14,80.56
"ETH",1,-13,80.56
"ETH",1,-12,80.56
"ETH",1,-11,80.56
"ETH",1,-10,80.56
"ETH",1,-9,80.56
"ETH",1,-8,80.56
"ETH",1,-7,80.56
"ETH",1,-6,80.56
"ETH",1,-5,80.56
"ETH",1,-4,80.56
"ETH",1,-3,80.56
"ETH",1,-2,80.56
"ETH",1,-1,80.56
"ETH",1,0,80.56
"ETH",1,1,80.56
"ETH",1,2,80.56
"ETH",1,3,80.56
"ETH",1,4,80.56
"ETH",1,5,80.56
"ETH",1,6,80.56
"ETH",1,7,80.56
"ETH",1,8,80.56
"ETH",1,9,80.56
"ETH",1,10,80.56
"ETH",1,11,80.56
"ETH",1,12,80.56
"ETH",1,13,80.56
"ETH",1,14,80.56
"ETH",1,15,80.56
"ETH",1,16,80.56
"ETH",1,17,80.56
"ETH",1,18,80.56
"ETH",1,19,80.56
"ETH",1,20,80.56
"ETH",1,21,80.56
"ETH",1,22,80.56
"ETH",1,23,80.56
"ETH",1,24,80.56
"ETH",1,25,80.56
"ETH",1,26,80.56
"ETH",1,27,80.56
"ETH",1,28,80.56
"ETH",1,29,80.56
"ETH",1,30,80.56
"ETH",1,31,80.56
"ETH",1,32,80.56
"ETH",1,33,80.56
"ETH",1,34,80.56
"ETH",1,35,80.56
"ETH",1,36,80.56
"ETH",1,37,69.44
"ETH",1,38,69.44
"ETH",1,39,69.44
"ETH",1,40,69.44
"ETH",1,41,69.44
"ETH",1,42,69.44
"ETH",1,43,69.44
"ETH",1,44,69.44
"ETH",1,45,69.44
"ETH",1,46,69.44
"ETH",1,47,69.44
"ETH",1,48,69.44
"ETH",1,49,69.44
"ETH",1,50,69.44
"ETH",1,51,77.78
"ETH",1,52,77.78
"ETH",1,53,77.78
"ETH",1,54,77.78
"ETH",1,55,77.78
"ETH",1,56,77.78
"ETH",1,57,77.78
"ETH",1,58,77.78
"ETH",1,59,77.78
"ETH",1,60,77.78
"ETH",1,61,77.78
"ETH",1,62,77.78
"ETH",1,63,77.78
"ETH",1,64,77.78
"ETH",1,65,77.78
"ETH",1,66,77.78
"ETH",1,67,77.78
"ETH",1,68,77.78
"ETH",1,69,77.78
"ETH",1,70,77.78
"ETH",1,71,77.78
"ETH",1,72,77.78
"ETH",1,73,77.78
"ETH",1,74,77.78
"ETH",1,75,77.78
"ETH",1,76,77.78
"ETH",1,77,77.78
"ETH",1,78,77.78
"ETH",1,79,77.78
"ETH",1,80,77.78
"ETH",1,81,77.78
"FIN",2,-87,0
"FIN",2,-86,0
"FIN",2,-85,0
"FIN",2,-84,0
"FIN",2,-83,0
"FIN",2,-82,0
"FIN",2,-81,0
"FIN",2,-80,0
"FIN",2,-79,0
"FIN",2,-78,0
"FIN",2,-77,0
"FIN",2,-76,0
"FIN",2,-75,0
"FIN",2,-74,0
"FIN",2,-73,0
"FIN",2,-72,0
"FIN",2,-71,0
"FIN",2,-70,0
"FIN",2,-69,0
"FIN",2,-68,0
"FIN",2,-67,0
"FIN",2,-66,0
"FIN",2,-65,0
"FIN",2,-64,0
"FIN",2,-63,0
"FIN",2,-62,0
"FIN",2,-61,5.56
"FIN",2,-60,5.56
"FIN",2,-59,5.56
"FIN",2,-58,5.56
"FIN",2,-57,5.56
"FIN",2,-56,5.56
"FIN",2,-55,5.56
"FIN",2,-54,5.56
"FIN",2,-53,5.56
"FIN",2,-52,5.56
"FIN",2,-51,13.89
"FIN",2,-50,13.89
"FIN",2,-49,13.89
"FIN",2,-48,13.89
"FIN",2,-47,13.89
"FIN",2,-46,13.89
"FIN",2,-45,13.89
"FIN",2,-44,13.89
"FIN",2,-43,13.89
"FIN",2,-42,13.89
"FIN",2,-41,13.89
"FIN",2,-40,13.89
"FIN",2,-39,13.89
"FIN",2,-38,13.89
"FIN",2,-37,13.89
"FIN",2,-36,13.89
"FIN",2,-35,13.89
"FIN",2,-34,13.89
"FIN",2,-33,13.89
"FIN",2,-32,13.89
"FIN",2,-31,13.89
"FIN",2,-30,19.44
"FIN",2,-29,19.44
"FIN",2,-28,19.44
"FIN",2,-27,19.44
"FIN",2,-26,19.44
"FIN",2,-25,19.44
"FIN",2,-24,19.44
"FIN",2,-23,19.44
"FIN",2,-22,19.44
"FIN",2,-21,19.44
"FIN",2,-20,19.44
"FIN",2,-19,19.44
"FIN",2,-18,19.44
"FIN",2,-17,19.44
"FIN",2,-16,34.26
"FIN",2,-15,34.26
"FIN",2,-14,34.26
"FIN",2,-13,34.26
"FIN",2,-12,54.63
"FIN",2,-11,54.63
"FIN",2,-10,54.63
"FIN",2,-9,57.41
"FIN",2,-8,57.41
"FIN",2,-7,57.41
"FIN",2,-6,57.41
"FIN",2,-5,57.41
"FIN",2,-4,57.41
"FIN",2,-3,57.41
"FIN",2,-2,57.41
"FIN",2,-1,57.41
"FIN",2,0,60.19
"FIN",2,1,60.19
"FIN",2,2,60.19
"FIN",2,3,60.19
"FIN",2,4,60.19
"FIN",2,5,60.19
"FIN",2,6,60.19
"FIN",2,7,60.19
"FIN",2,8,60.19
"FIN",2,9,60.19
"FIN",2,10,60.19
"FIN",2,11,60.19
"FIN",2,12,60.19
"FIN",2,13,60.19
"FIN",2,14,60.19
"FIN",2,15,60.19
"FIN",2,16,60.19
"FIN",2,17,60.19
"FIN",2,18,57.41
"FIN",2,19,57.41
"FIN",2,20,57.41
"FIN",2,21,57.41
"FIN",2,22,57.41
"FIN",2,23,57.41
"FIN",2,24,57.41
"FIN",2,25,57.41
"FIN",2,26,57.41
"FIN",2,27,57.41
"FIN",2,28,57.41
"FIN",2,29,57.41
"FIN",2,30,57.41
"FIN",2,31,57.41
"FIN",2,32,57.41
"FIN",2,33,57.41
"FIN",2,34,57.41
"FIN",2,35,57.41
"FIN",2,36,57.41
"FIN",2,37,57.41
"FIN",2,38,57.41
"FIN",2,39,57.41
"FIN",2,40,57.41
"FIN",2,41,57.41
"FIN",2,42,57.41
"FIN",2,43,57.41
"FIN",2,44,57.41
"FIN",2,45,57.41
"FIN",2,46,57.41
"FIN",2,47,50.93
"FIN",2,48,50.93
"FIN",2,49,50.93
"FIN",2,50,50.93
"FIN",2,51,50.93
"FIN",2,52,50.93
"FIN",2,53,50.93
"FIN",2,54,50.93
"FIN",2,55,50.93
"FIN",2,56,50.93
"FIN",2,57,50.93
"FIN",2,58,50.93
"FIN",2,59,50.93
"FIN",2,60,50.93
"FIN",2,61,50.93
"FIN",2,62,45.37
"FIN",2,63,45.37
"FIN",2,64,45.37
"FIN",2,65,41.67
"FIN",2,66,41.67
"FIN",2,67,41.67
"FIN",2,68,41.67
"FIN",2,69,41.67
"FIN",2,70,41.67
"FIN",2,71,41.67
"FIN",2,72,41.67
"FIN",2,73,41.67
"FIN",2,74,41.67
"FIN",2,75,41.67
"FIN",2,76,41.67
"FIN",2,77,41.67
"FIN",2,78,41.67
"FIN",2,79,32.41
"FIN",2,80,29.63
"FIN",2,81,29.63
"FIN",2,82,29.63
"FIN",2,83,29.63
"FIN",2,84,29.63
"FIN",2,85,29.63
"FIN",2,86,29.63
"FIN",2,87,29.63
"FIN",2,88,29.63
"FIN",2,89,29.63
"FIN",2,90,29.63
"FIN",2,91,29.63
"FIN",2,92,29.63
"FIN",2,93,29.63
"FIN",2,94,29.63
"FIN",2,95,29.63
"FIN",2,96,29.63
"FIN",2,97,29.63
"FIN",2,98,29.63
"FIN",2,99,29.63
"FIN",2,100,29.63
"FIN",2,101,29.63
"FIN",2,102,29.63
"FIN",2,103,43.52
"FIN",2,104,43.52
"FIN",2,105,43.52
"FIN",2,106,43.52
"FIN",2,107,43.52
"FIN",2,108,43.52
"FIN",2,109,43.52
"FIN",2,110,43.52
"FIN",2,111,37.96
"FIN",2,112,37.96
"FIN",2,113,37.96
"FIN",2,114,37.96
"FIN",2,115,37.96
"FIN",2,116,37.96
"FIN",2,117,37.96
"FIN",2,118,37.96
"FIN",2,119,37.96
"FIN",2,120,37.96
"FIN",2,121,37.96
"FIN",2,122,37.96
"FIN",2,123,37.96
"FIN",2,124,37.96
"FIN",2,125,37.96
"FIN",2,126,37.96
"FIN",2,127,37.96
"FIN",2,128,37.96
"FIN",2,129,37.96
"FIN",2,130,37.96
"FIN",2,131,37.96
"FIN",2,132,37.96
"FIN",2,133,37.96
"FIN",2,134,37.96
"FIN",2,135,37.96
"FIN",2,136,37.96
"FIN",2,137,37.96
"FIN",2,138,37.96
"FIN",2,139,37.96
"FIN",2,140,37.96
"FRA",3,-68,0
"FRA",3,-67,0
"FRA",3,-66,0
"FRA",3,-65,0
"FRA",3,-64,0
"FRA",3,-63,0
"FRA",3,-62,0
"FRA",3,-61,0
"FRA",3,-60,0
"FRA",3,-59,0
"FRA",3,-58,0
"FRA",3,-57,0
"FRA",3,-56,0
"FRA",3,-55,0
"FRA",3,-54,0
"FRA",3,-53,0
"FRA",3,-52,0
"FRA",3,-51,0
"FRA",3,-50,0
"FRA",3,-49,0
"FRA",3,-48,0
"FRA",3,-47,0
"FRA",3,-46,2.78
"FRA",3,-45,11.11
"FRA",3,-44,11.11
"FRA",3,-43,11.11
"FRA",3,-42,11.11
"FRA",3,-41,11.11
"FRA",3,-40,11.11
"FRA",3,-39,11.11
"FRA",3,-38,13.89
"FRA",3,-37,13.89
"FRA",3,-36,13.89
"FRA",3,-35,13.89
"FRA",3,-34,13.89
"FRA",3,-33,13.89
"FRA",3,-32,13.89
"FRA",3,-31,13.89
"FRA",3,-30,13.89
"FRA",3,-29,13.89
"FRA",3,-28,13.89
"FRA",3,-27,13.89
"FRA",3,-26,13.89
"FRA",3,-25,13.89
"FRA",3,-24,13.89
"FRA",3,-23,13.89
"FRA",3,-22,13.89
"FRA",3,-21,13.89
"FRA",3,-20,13.89
"FRA",3,-19,13.89
"FRA",3,-18,13.89
"FRA",3,-17,13.89
"FRA",3,-16,13.89
"FRA",3,-15,13.89
"FRA",3,-14,13.89
"FRA",3,-13,16.67
"FRA",3,-12,16.67
"FRA",3,-11,16.67
"FRA",3,-10,16.67
"FRA",3,-9,37.5
"FRA",3,-8,37.5
"FRA",3,-7,46.76
"FRA",3,-6,46.76
"FRA",3,-5,46.76
"FRA",3,-4,46.76
"FRA",3,-3,46.76
"FRA",3,-2,46.76
"FRA",3,-1,46.76
"FRA",3,0,46.76
"FRA",3,1,46.76
"FRA",3,2,46.76
"FRA",3,3,46.76
"FRA",3,4,46.76
"FRA",3,5,52.31
"FRA",3,6,52.31
"FRA",3,7,59.72
"FRA",3,8,87.96
"FRA",3,9,87.96
"FRA",3,10,87.96
"FRA",3,11,87.96
"FRA",3,12,87.96
"FRA",3,13,87.96
"FRA",3,14,87.96
"FRA",3,15,87.96
"FRA",3,16,87.96
"FRA",3,17,87.96
"FRA",3,18,87.96
"FRA",3,19,87.96
"FRA",3,20,87.96
"FRA",3,21,87.96
"FRA",3,22,87.96
"FRA",3,23,87.96
"FRA",3,24,87.96
"FRA",3,25,87.96
"FRA",3,26,87.96
"FRA",3,27,87.96
"FRA",3,28,87.96
"FRA",3,29,87.96
"FRA",3,30,87.96
"FRA",3,31,87.96
"FRA",3,32,87.96
"FRA",3,33,87.96
"FRA",3,34,87.96
"FRA",3,35,87.96
"FRA",3,36,87.96
"FRA",3,37,87.96
"FRA",3,38,87.96
"FRA",3,39,87.96
"FRA",3,40,87.96
"FRA",3,41,87.96
"FRA",3,42,87.96
"FRA",3,43,87.96
"FRA",3,44,87.96
"FRA",3,45,87.96
"FRA",3,46,87.96
"FRA",3,47,87.96
"FRA",3,48,87.96
"FRA",3,49,87.96
"FRA",3,50,87.96
"FRA",3,51,87.96
"FRA",3,52,87.96
"FRA",3,53,87.96
"FRA",3,54,87.96
"FRA",3,55,87.96
"FRA",3,56,87.96
"FRA",3,57,87.96
"FRA",3,58,87.96
"FRA",3,59,87.96
"FRA",3,60,87.96
"FRA",3,61,87.96
"FRA",3,62,87.96
"FRA",3,63,76.85
"FRA",3,64,76.85
"FRA",3,65,76.85
"FRA",3,66,76.85
"FRA",3,67,76.85
"FRA",3,68,76.85
"FRA",3,69,76.85
"FRA",3,70,76.85
"FRA",3,71,76.85
"FRA",3,72,76.85
"FRA",3,73,76.85
"FRA",3,74,76.85
"FRA",3,75,76.85
"FRA",3,76,76.85
"FRA",3,77,76.85
"FRA",3,78,75
"FRA",3,79,75
"FRA",3,80,75
"FRA",3,81,75
"FRA",3,82,75
"FRA",3,83,75
"FRA",3,84,75
"FRA",3,85,72.22
"FRA",3,86,72.22
"FRA",3,87,72.22
"FRA",3,88,72.22
"FRA",3,89,72.22
"FRA",3,90,72.22
"FRA",3,91,72.22
"FRA",3,92,72.22
"FRA",3,93,72.22
"FRA",3,94,72.22
"FRA",3,95,72.22
"FRA",3,96,72.22
"FRA",3,97,72.22
"FRA",3,98,72.22
"FRA",3,99,72.22
"FRA",3,100,72.22
"FRA",3,101,72.22
"FRA",3,102,72.22
"FRA",3,103,72.22
"FRA",3,104,72.22
"FRA",3,105,51.85
"FRA",3,106,51.85
"FRA",3,107,51.85
"FRA",3,108,51.85
"FRA",3,109,51.85
"FRA",3,110,51.85
"FRA",3,111,51.85
"FRA",3,112,51.85
"FRA",3,113,51.85
"FRA",3,114,51.85
"FRA",3,115,51.85
"FRA",3,116,51.85
"FRA",3,117,51.85
"FRA",3,118,51.85
"FRA",3,119,51.85
"FRA",3,120,43.52
"FRA",3,121,43.52
"FRA",3,122,43.52
"FRA",3,123,43.52
"FRA",3,124,43.52
"FRA",3,125,43.52
"FRA",3,126,43.52
"FRA",3,127,43.52
"FRA",3,128,43.52
"FRA",3,129,43.52
"FRA",3,130,43.52
"FRA",3,131,43.52
"FRA",3,132,43.52
"FRA",3,133,43.52
"FRA",3,134,43.52
"FRA",3,135,43.52
"FRA",3,136,43.52
"FRA",3,137,43.52
"FRA",3,138,43.52
"FRA",3,139,43.52
"FRA",3,140,43.52
"FRA",3,141,43.52
"FRA",3,142,43.52
"FRA",3,143,43.52
"FRA",3,144,43.52
"FRA",3,145,43.52
"FRA",3,146,43.52
"FRA",3,147,43.52
"FRA",3,148,43.52
"FRA",3,149,43.52
"FRA",3,150,43.52
"FRA",3,151,43.52
"FRA",3,152,43.52
"FRA",3,153,43.52
"FRA",3,154,43.52
"FRA",3,155,43.52
"FRA",3,156,43.52
"FRA",3,157,43.52
"FRA",3,158,43.52
"FRA",3,159,43.52
"FRA",3,160,43.52
"FRA",3,161,43.52
"FRA",3,162,43.52
"FRA",3,163,43.52
"FRA",3,164,43.52
"FRA",3,165,43.52
"GAB",0,-62,33.33
"GAB",0,-61,33.33
"GAB",0,-60,33.33
"GAB",0,-59,44.44
"GAB",0,-58,44.44
"GAB",0,-57,44.44
"GAB",0,-56,44.44
"GAB",0,-55,62.96
"GAB",0,-54,66.67
"GAB",0,-53,66.67
"GAB",0,-52,66.67
"GAB",0,-51,66.67
"GAB",0,-50,66.67
"GAB",0,-49,66.67
"GAB",0,-48,66.67
"GAB",0,-47,66.67
"GAB",0,-46,66.67
"GAB",0,-45,66.67
"GAB",0,-44,66.67
"GAB",0,-43,66.67
"GAB",0,-42,66.67
"GAB",0,-41,66.67
"GAB",0,-40,66.67
"GAB",0,-39,66.67
"GAB",0,-38,66.67
"GAB",0,-37,66.67
"GAB",0,-36,66.67
"GAB",0,-35,66.67
"GAB",0,-34,76.85
"GAB",0,-33,76.85
"GAB",0,-32,78.7
"GAB",0,-31,78.7
"GAB",0,-30,81.48
"GAB",0,-29,81.48
"GAB",0,-28,81.48
"GAB",0,-27,81.48
"GAB",0,-26,81.48
"GAB",0,-25,81.48
"GAB",0,-24,81.48
"GAB",0,-23,81.48
"GAB",0,-22,81.48
"GAB",0,-21,81.48
"GAB",0,-20,81.48
"GAB",0,-19,81.48
"GAB",0,-18,81.48
"GAB",0,-17,79.63
"GAB",0,-16,79.63
"GAB",0,-15,79.63
"GAB",0,-14,79.63
"GAB",0,-13,79.63
"GAB",0,-12,79.63
"GAB",0,-11,79.63
"GAB",0,-10,79.63
"GAB",0,-9,79.63
"GAB",0,-8,79.63
"GAB",0,-7,79.63
"GAB",0,-6,79.63
"GAB",0,-5,79.63
"GAB",0,-4,79.63
"GAB",0,-3,75
"GAB",0,-2,75
"GAB",0,-1,75
"GAB",0,0,80.56
"GAB",0,1,80.56
"GAB",0,2,80.56
"GAB",0,3,80.56
"GAB",0,4,80.56
"GAB",0,5,80.56
"GAB",0,6,80.56
"GAB",0,7,80.56
"GAB",0,8,80.56
"GAB",0,9,80.56
"GAB",0,10,80.56
"GAB",0,11,80.56
"GAB",0,12,80.56
"GAB",0,13,80.56
"GAB",0,14,80.56
"GAB",0,15,80.56
"GAB",0,16,80.56
